%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -43338.31141451734, -40420.78291425502, -28502.74336370747, -68622.71650108296, -28979.08138979452, -28163.1980136869, -51863.13263930472, -98575.26106539501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 193.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 128.0, 0.5, 1.750525416751908E9, 0.0, 2025-06-21 19:03:36.751
50.0, -43322.53108293189, -40409.294117604986, -28497.669517716113, -68611.31711141075, -28973.49345368069, -28198.133790270545, -51839.21627273754, -98556.97733843057, -187500.02235174447, -187500.02235174447, -44466.87334381024, -43547.23316994109, -77707.18070354233, -46828.290442024525, -85284.9808675028, -30001.85251258046, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416751945E9, 0.0, 2025-06-21 19:03:36.751
0.0, -21514.135183588885, -20026.33601741028, -14077.68745156377, -34146.670597394776, -14184.864066226968, -14365.46616142585, -25813.225008633737, -49180.16334535639, -93750.01117587223, -93750.01117587223, -22232.83317480483, -21779.182169339918, -38852.18219187047, -23417.319168724916, -42639.30531016652, -15002.580285379921, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052541685505E9, 0.0, 2025-06-21 19:03:36.855
2.0, -43006.52211982276, -40029.895607220606, -28132.956103438868, -68269.84951136704, -28339.866201861645, -28755.429834774714, -51616.6823049405, -98347.13916148414, -187500.02235174447, -187500.02235174447, -44081.17164148947, -43199.1941570275, -77256.2342591565, -46505.01716196742, -85124.51769405814, -29596.503626883463, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416862069E9, 0.0, 2025-06-21 19:03:36.862
4.0, -43004.44340758841, -40031.32611886575, -28138.499336063785, -68268.62016542199, -28309.22196021342, -28727.847782116867, -51615.25179329536, -98350.53662664136, -187500.02235174447, -187500.02235174447, -44061.39034764652, -43174.45077591548, -77246.44419508507, -46470.23784759496, -85121.45550506777, -29564.09359742327, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.7505254168701E9, 0.0, 2025-06-21 19:03:36.870
6.0, -43003.37052385456, -40023.21243562847, -28135.86183021806, -68267.12259854349, -28289.664183815028, -28709.944034808166, -51632.50734001486, -98352.16830398659, -187500.02235174447, -187500.02235174447, -44081.43986242293, -43191.885136590616, -77243.49376481697, -46507.36409513523, -85109.51967352864, -29594.983708260504, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416878156E9, 0.0, 2025-06-21 19:03:36.878
8.0, -42992.55227953819, -40020.21730187146, -28137.918190707947, -68259.38889496194, -28321.403660941563, -28746.69030269269, -51610.088540326185, -98342.53470212636, -187500.02235174447, -187500.02235174447, -44055.95887374388, -43167.94641827899, -77238.5316775479, -46475.8704871977, -85125.72468825874, -29568.452187592055, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416887156E9, 0.0, 2025-06-21 19:03:36.887
10.0, -43004.84573898861, -40029.0015374424, -28124.82006845714, -68265.28975549815, -28322.99063479789, -28736.095575820873, -51619.90095614207, -98347.94382428454, -187500.02235174447, -187500.02235174447, -44067.13474597153, -43178.29527596179, -77238.64343627017, -46490.24265888246, -85118.81799922204, -29579.873929008714, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416895195E9, 0.0, 2025-06-21 19:03:36.895
12.0, -42986.0479219017, -40013.601185512685, -28110.671414216926, -68242.20040347581, -28302.002346754354, -28758.51437550955, -51606.95929610245, -98335.02451598937, -187500.02235174447, -187500.02235174447, -44056.54001909972, -43171.70151134748, -77228.98748266549, -46481.01138842242, -85095.01339137714, -29575.001248717457, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416903227E9, 0.0, 2025-06-21 19:03:36.903
14.0, -42991.948782437896, -40021.424296072044, -28119.455649787862, -68245.28494421065, -28290.424143126507, -28729.07712806191, -51587.60268540415, -98328.09547520823, -187500.02235174447, -187500.02235174447, -44039.262120635765, -43150.95909249295, -77223.26543608493, -46455.262178809906, -85108.51384502815, -29547.665065248617, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525416911227E9, 0.0, 2025-06-21 19:03:36.911
