%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
234.0, -44670.341273586906, -38171.30335227291, -30547.659760434603, -74172.2076144466, -28058.301276958144, -28297.330832163196, -53257.25564447113, -102044.00593566966, -102071.18565692731, 5.744398325013915, 0.022351744455307063, -91367.13640298086, -187500.02235174447, -187500.02235174447, -49157.878656134446, -47594.709407652546, 0.0, 0.0, 0.0, 193.0, 101.0, 47.0, 7.5, 111.0, 14.0, 38.5, 0.5, 128.0, 0.5, 1.750529455948241E9, 0.0, 2025-06-21 20:10:55.948
0.0, -22320.452013069633, -19032.175127527134, -15230.38926486841, -37114.334060470355, -13974.24357822461, -14191.591941308016, -26697.549426263504, -51147.54154056806, -93750.01117587223, -93750.01117587223, -24587.38828747133, -23810.464001949313, -39290.186976216675, -24840.991180061243, -44732.90380631731, -16182.193599008751, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456070736E9, 0.0, 2025-06-21 20:10:56.070
2.0, -44636.03134584801, -38056.23657181699, -30461.873765215132, -74220.19680979215, -27958.232517031734, -28392.504560053894, -53395.97057056076, -102286.90234266547, -187500.02235174447, -187500.02235174447, -49176.16238309889, -47627.61117549076, -78166.7996247768, -49750.289291177905, -89431.2071122178, -32515.283824835282, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052945607975E9, 0.0, 2025-06-21 20:10:56.079
4.0, -44625.235453276095, -38038.95867335304, -30451.100224387676, -74210.13852478725, -27974.370476528464, -28397.13137115614, -53377.23980870722, -102268.41745000094, -187500.02235174447, -187500.02235174447, -49146.68043216234, -47599.15740479915, -78159.13297642863, -49708.24565985747, -89454.51998168469, -32471.13912953605, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456086784E9, 0.0, 2025-06-21 20:10:56.086
6.0, -44660.03711939301, -38051.96738862603, -30471.194442652995, -74237.65352221174, -27982.998249888213, -28362.41911201705, -53413.740207402734, -102282.70021470789, -187500.02235174447, -187500.02235174447, -49177.9058191664, -47630.13692261421, -78182.64701159562, -49746.98123299852, -89430.04482150613, -32509.986461399374, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456093794E9, 0.0, 2025-06-21 20:10:56.093
8.0, -44621.99445033007, -38041.55147570986, -30453.491861044393, -74202.80715260592, -27970.280107293143, -28399.85828397969, -53394.80827984909, -102267.14340056699, -187500.02235174447, -187500.02235174447, -49174.48600226474, -47618.31284979735, -78244.58369548127, -49734.4419043591, -89451.18957176084, -32495.971917625895, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456101817E9, 0.0, 2025-06-21 20:10:56.101
10.0, -44654.44918327918, -38071.07813013531, -30465.874727472634, -74232.31145528692, -27975.48806375123, -28381.820426204256, -53425.92190813088, -102308.31531385367, -187500.02235174447, -187500.02235174447, -49156.11286832248, -47608.679247937114, -78251.98212289598, -49722.953107709065, -89443.99231004623, -32484.460769231413, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456110865E9, 0.0, 2025-06-21 20:10:56.110
12.0, -44662.24994209408, -38065.7360632105, -30480.537471835312, -74238.25701931203, -27988.653241235406, -28391.968118186967, -53443.22215833928, -102306.68363650843, -187500.02235174447, -187500.02235174447, -49190.46749955029, -47647.81715247836, -78270.46701556051, -49764.7955733294, -89440.88541756695, -32528.851333719653, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052945611687E9, 0.0, 2025-06-21 20:10:56.116
14.0, -44646.02257561953, -38064.327903309815, -30475.396570610592, -74229.49513548556, -27978.43849401933, -28409.62599630666, -53417.40589349341, -102288.35520605507, -187500.02235174447, -187500.02235174447, -49175.04479587612, -47628.57230050234, -78219.05800331332, -49736.31945089334, -89484.04663611014, -32496.374249026092, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456125924E9, 0.0, 2025-06-21 20:10:56.125
16.0, -44649.35298554337, -38060.617513730234, -30458.342189591192, -74230.9703506196, -27963.44047348982, -28365.90598415208, -53407.97345733327, -102293.54081076871, -187500.02235174447, -187500.02235174447, -49170.99913012971, -47627.208844090565, -78165.83849976522, -49745.28250041992, -89428.5025511387, -32506.901920664543, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750529456133942E9, 0.0, 2025-06-21 20:10:56.133
