%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
172.0, -42971.92161940594, -38882.64761956306, -28929.236999659184, -70279.42780011032, -28028.148773687935, -28231.370834275585, -52030.39074306378, -99253.79297182476, -187500.02235174447, -187500.02235174447, -45986.76961502667, -44642.021613362034, -77913.01791823124, -47539.83587501477, -86301.873481497, -30559.19326057354, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614481126E9, 0.0, 2025-06-21 19:23:34.481
174.0, -42952.16267730745, -38861.68168326398, -28941.731624809698, -70277.43849485379, -28030.83098302257, -28276.521358075304, -52026.50153952856, -99247.73564907738, -187500.02235174447, -187500.02235174447, -46006.88618503645, -44664.28395083952, -77931.9498457849, -47556.01853800041, -86317.36324040452, -30574.95124041453, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614481189E9, 0.0, 2025-06-21 19:23:34.481
0.0, -21133.216754581543, -19009.24223771599, -14085.130582467387, -34797.15106453312, -13601.148259776624, -13948.404961634275, -25667.51398652959, -49300.99687588178, -93750.01117587223, -93750.01117587223, -23000.235617188886, -22325.07882417188, -38967.696007215505, -23764.88879500494, -43174.271961959836, -15276.187989257336, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614584921E9, 0.0, 2025-06-21 19:23:34.584
2.0, -42230.60366280123, -38013.1200567627, -28148.490565835305, -69570.4751694769, -27214.81349644822, -27929.465821917755, -51308.67526634637, -98580.37961487527, -187500.02235174447, -187500.02235174447, -45267.15520228806, -43942.47906714428, -77087.21036758547, -46908.04146624106, -85703.85255859526, -29829.09587968539, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614591901E9, 0.0, 2025-06-21 19:23:34.591
4.0, -42233.151761669134, -37998.94905077804, -28118.405117798462, -69571.3692392551, -27232.11374665663, -27878.32503060401, -51307.82590005707, -98584.98407423307, -187500.02235174447, -187500.02235174447, -45207.54309982576, -43919.03208721067, -77051.71579739044, -46875.050291425025, -85680.20441296154, -29795.61296649134, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614598962E9, 0.0, 2025-06-21 19:23:34.598
6.0, -42258.00690150343, -38027.08989704727, -28171.468159135362, -69608.13785888409, -27211.39367954656, -27900.85558901496, -51320.99107754124, -98604.18422272019, -187500.02235174447, -187500.02235174447, -45249.20675149045, -43966.37308196701, -77084.68462046202, -46924.51470190462, -85674.63882859217, -29847.312551416464, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614607939E9, 0.0, 2025-06-21 19:23:34.607
8.0, -42231.1177529237, -38011.64484162865, -28134.118394150544, -69567.45768397543, -27228.8280402217, -27926.87301956094, -51298.39346389693, -98581.18427767567, -187500.02235174447, -187500.02235174447, -45251.352518958156, -43945.9212357904, -77087.05390537428, -46893.64694281184, -85718.1800267911, -29817.89765571328, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614614939E9, 0.0, 2025-06-21 19:23:34.614
10.0, -42263.25956145043, -38039.11513556423, -28153.631467060026, -69599.91241692453, -27233.700720512956, -27908.633996085406, -51332.83750210256, -98611.1803187347, -187500.02235174447, -187500.02235174447, -45230.63245184809, -43944.20015146735, -77069.86541388815, -46908.17557670779, -85673.38713090267, -29828.80530700747, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614623012E9, 0.0, 2025-06-21 19:23:34.623
12.0, -42248.038023476365, -38017.679812631584, -28141.762690754258, -69577.24774804685, -27215.52875227079, -27926.87301956094, -51298.95225750831, -98580.31255964191, -187500.02235174447, -187500.02235174447, -45244.13290549909, -43951.21859922631, -77086.22689082944, -46903.727579561186, -85695.40359919115, -29827.978292462623, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052661463105E9, 0.0, 2025-06-21 19:23:34.631
14.0, -42253.44714563455, -38016.38341145318, -28157.610077573074, -69585.11556209512, -27214.209999347928, -27914.691318832796, -51321.52751940817, -98598.68569358418, -187500.02235174447, -187500.02235174447, -45250.59255964668, -43942.90375028893, -77084.28228906183, -46895.50213760163, -85705.35012547376, -29817.09299291289, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614640106E9, 0.0, 2025-06-21 19:23:34.640
16.0, -42263.214857961524, -38029.83916161527, -28150.70338853638, -69593.83274243269, -27248.20700266445, -27867.730303732194, -51325.17085375439, -98602.08315874138, -187500.02235174447, -187500.02235174447, -45270.32915000071, -43963.71322437683, -77093.67002173305, -46922.883024559385, -85681.05377925084, -29844.540935104007, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614647131E9, 0.0, 2025-06-21 19:23:34.647
18.0, -42229.217854645, -38005.27459445889, -28133.38078658352, -69565.24486127435, -27210.365499301613, -27917.485286889707, -51277.76280376468, -98569.85194323683, -187500.02235174447, -187500.02235174447, -45224.3739634006, -43940.333299676575, -77075.52040523535, -46881.219372894695, -85707.49589294147, -29803.301966583964, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614655164E9, 0.0, 2025-06-21 19:23:34.655
20.0, -42261.382014916184, -38026.48639994698, -28142.992036699303, -69585.65200396205, -27224.6259122641, -27925.040176515602, -51322.48864441975, -98601.770234319, -187500.02235174447, -187500.02235174447, -45218.31664065321, -43927.86102627051, -77056.9908090819, -46896.55266959103, -85664.60289533173, -29816.489495812595, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614663193E9, 0.0, 2025-06-21 19:23:34.663
22.0, -42235.40928785912, -38007.353306693236, -28139.907495964468, -69577.4712654914, -27231.756118745343, -27898.03926921359, -51321.862795575005, -98602.06080699693, -187500.02235174447, -187500.02235174447, -45249.38556544609, -43960.00283479725, -77091.43484728753, -46914.1211407329, -85706.08773304078, -29837.18721117821, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614671241E9, 0.0, 2025-06-21 19:23:34.671
24.0, -42243.21004667402, -38021.189036511074, -28135.28068486222, -69566.34009675265, -27209.784353945775, -27938.63003714443, -51300.1592517089, -98582.90536199872, -187500.02235174447, -187500.02235174447, -45233.33701292718, -43932.577244350585, -77070.35715226617, -46883.99098920715, -85694.5765846463, -29803.838408450894, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526614679196E9, 0.0, 2025-06-21 19:23:34.679
