%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -42917.51747340173, -40800.27083161722, -28019.11866892799, -67807.68249126464, -28964.463348920748, -27836.147288816846, -51284.40127186791, -97590.01852154953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 193.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 128.0, 0.5, 1.750525200234E9, 0.0, 2025-06-21 19:00:00.234
152.0, -42904.48640638428, -40789.85491870104, -28007.07107866658, -67779.11696185076, -28958.67424710682, -27866.322143831512, -51257.534475032626, -97573.81350681944, -187500.02235174447, -187500.02235174447, -43789.257858903155, -42917.53982514618, -77417.18917097917, -46276.51527840082, -84683.56247944385, -29618.3412812163, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052520023419E9, 0.0, 2025-06-21 19:00:00.234
0.0, -21535.436396054793, -20351.956230635195, -14015.929581633758, -33962.24635389404, -14450.33573512265, -14119.284047995097, -25721.71696683371, -48890.551792448976, -93750.01117587223, -93750.01117587223, -21891.723202672387, -21454.321915426484, -38706.225300577324, -23134.234325198453, -42344.10582114528, -14804.856753928276, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200312207E9, 0.0, 2025-06-21 19:00:00.312
2.0, -43095.415007521515, -40729.862836583, -28056.468433912807, -67950.8901179898, -28939.183525941793, -28251.129776374077, -51474.681672415936, -97809.9373352453, -187500.02235174447, -187500.02235174447, -43891.20416536381, -43016.625108316555, -77506.41733484475, -46420.304050481805, -84832.08982134936, -29723.34977666733, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200319228E9, 0.0, 2025-06-21 19:00:00.319
4.0, -43077.511260212814, -40710.7073915848, -28049.070006498103, -67932.3381700919, -28925.43720310178, -28269.346448105152, -51431.29693642818, -97776.40971856234, -187500.02235174447, -187500.02235174447, -43891.45003455282, -43019.50848335129, -77523.18114318623, -46402.199137473006, -84863.29285660897, -29712.553884095418, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200327274E9, 0.0, 2025-06-21 19:00:00.327
6.0, -43112.35762981864, -40741.150467532934, -28072.94166957637, -67965.86578677486, -28932.56740958302, -28225.268808039287, -51463.19287576591, -97801.68954154129, -187500.02235174447, -187500.02235174447, -43902.82707248057, -43027.398649144016, -77523.29290190851, -46418.91824232558, -84853.43573730419, -29726.07668949088, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200336311E9, 0.0, 2025-06-21 19:00:00.336
8.0, -43092.17400457549, -40717.4129149214, -28062.816329338115, -67941.43533008521, -28938.28945616358, -28284.098599445653, -51450.497084915296, -97796.90626822786, -187500.02235174447, -187500.02235174447, -43930.07384897159, -43048.87867556557, -77545.1082044969, -46436.64317567863, -84870.7359875126, -29745.433300189175, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200343301E9, 0.0, 2025-06-21 19:00:00.343
10.0, -43083.18860330446, -40715.5130166427, -28048.913544286916, -67934.19336488168, -28921.212723399727, -28269.279392871787, -51463.32698623264, -97794.11230017093, -187500.02235174447, -187500.02235174447, -43883.06813038208, -42998.74371275231, -77512.0499744475, -46389.16807045556, -84857.23553386159, -29701.042735700936, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200351335E9, 0.0, 2025-06-21 19:00:00.351
12.0, -43115.28570834228, -40745.33024374607, -28082.910547603435, -67973.19715895619, -28958.74130234019, -28270.26286962782, -51504.76712045278, -97832.37848667843, -187500.02235174447, -187500.02235174447, -43921.110799445014, -43045.43650691945, -77533.73116656914, -46447.17084731709, -84863.9857606871, -29750.685960136172, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200359374E9, 0.0, 2025-06-21 19:00:00.359
14.0, -43081.75809165932, -40720.385696933954, -28058.74831184725, -67943.98342895311, -28939.183525941793, -28286.043201213266, -51460.75653562028, -97810.25025966768, -187500.02235174447, -187500.02235174447, -43902.17887189137, -43025.69991656541, -77531.65245433479, -46418.694724881025, -84883.8341097634, -29727.283683691465, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200367386E9, 0.0, 2025-06-21 19:00:00.367
16.0, -43108.28961232777, -40737.03774655316, -28060.82702408159, -67971.63253684432, -28933.617941572422, -28225.71584292839, -51495.73701569284, -97825.091817986, -187500.02235174447, -187500.02235174447, -43905.48693007075, -43038.59687311613, -77530.37840490084, -46432.57515818777, -84865.55038279896, -29738.50425940803, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525200375421E9, 0.0, 2025-06-21 19:00:00.375
