%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
64.0, -42430.67412742068, -38764.65276058349, -28348.449271732483, -69292.46417194179, -28000.901997196914, -27839.097719084948, -51654.07677341423, -98691.55719179598, -187500.02235174447, -187500.02235174447, -44952.554399079614, -43869.12064184197, -77375.6149262923, -46886.33792237496, -85511.11346615714, -29775.94343137067, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164588179E9, 0.0, 2025-06-21 19:16:04.588
66.0, -42403.025019529465, -38741.2951876277, -28332.199553513477, -69264.1445117169, -28004.143000142933, -27890.0820481875, -51639.101104629175, -98672.4911537756, -187500.02235174447, -187500.02235174447, -44944.97715770926, -43853.31795851207, -77386.61198456431, -46859.94051217324, -85550.0949084872, -29755.089253793867, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164588231E9, 0.0, 2025-06-21 19:16:04.588
0.0, -21022.888543950146, -19124.867811783293, -13943.085246453911, -34446.318083562626, -13658.70400174904, -13832.824091055882, -25542.791252468975, -49025.60103244794, -93750.01117587223, -93750.01117587223, -22459.613974048374, -21918.210019851926, -38681.906602609946, -23419.107308281342, -42761.859925014964, -14867.776914569964, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052616468514E9, 0.0, 2025-06-21 19:16:04.685
2.0, -42070.85574517915, -38273.227306989116, -27899.51448434764, -68920.53114420547, -27335.110585106682, -27644.324617901402, -51110.05766511651, -98069.77636453824, -187500.02235174447, -187500.02235174447, -44492.8013673784, -43412.653316575685, -76884.43534188693, -46382.976637241445, -85107.50801652766, -29507.968367095993, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164692175E9, 0.0, 2025-06-21 19:16:04.692
4.0, -42090.122948899625, -38276.44595819068, -27919.116964234945, -68933.65161820073, -27325.521686735356, -27627.739623515565, -51126.88852869136, -98080.77342281025, -187500.02235174447, -187500.02235174447, -44554.402775097224, -43473.3606545163, -76922.61212141659, -46447.90845488411, -85105.45165603777, -29568.47453933651, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.7505261647002E9, 0.0, 2025-06-21 19:16:04.700
6.0, -42067.63709397759, -38261.22442021661, -27910.86917053094, -68911.29987374543, -27353.707236493497, -27675.10297001636, -51108.35893253791, -98070.22339942736, -187500.02235174447, -187500.02235174447, -44530.32994631886, -43426.1984737156, -76911.57035965567, -46401.5509368838, -85132.60902555098, -29527.727309194484, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164708176E9, 0.0, 2025-06-21 19:16:04.708
8.0, -42072.777995202305, -38263.75016734006, -27899.38037388091, -68920.59819943884, -27325.45463150199, -27575.235375790046, -51106.816662170495, -98074.11260296257, -187500.02235174447, -187500.02235174447, -44519.64581246922, -43436.68144186514, -76896.68409784843, -46419.43233244805, -85105.20578684876, -29540.713672723017, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164715257E9, 0.0, 2025-06-21 19:16:04.715
10.0, -42076.77895745981, -38272.28853372199, -27922.96146428126, -68929.0248070985, -27326.12518383565, -27694.39252548129, -51126.84382520245, -98082.36039666658, -187500.02235174447, -187500.02235174447, -44537.16958012219, -43448.527866426455, -76910.40806894399, -46425.98139357346, -85108.5361967726, -29547.866230948715, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164724309E9, 0.0, 2025-06-21 19:16:04.724
12.0, -42090.2347076219, -38297.09897006738, -27921.173324724834, -68938.72546419209, -27333.747128694908, -27667.95041179066, -51124.429836801275, -98092.88806830504, -187500.02235174447, -187500.02235174447, -44538.93536793415, -43446.53856116993, -76921.06985104918, -46413.68793412304, -85134.30775812958, -29538.456146533033, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052616473234E9, 0.0, 2025-06-21 19:16:04.732
14.0, -42084.80323371926, -38284.38082747231, -27909.37160365243, -68936.46793800211, -27345.057111389295, -27637.172059675704, -51117.1655198533, -98084.90849553449, -187500.02235174447, -187500.02235174447, -44538.421277811685, -43459.256703765, -76905.44598167491, -46440.80060014732, -85095.34866754398, -29560.38320784369, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164740355E9, 0.0, 2025-06-21 19:16:04.740
16.0, -42067.972370144416, -38269.67337962072, -27903.60485358296, -68919.86059187181, -27341.07850087625, -27652.974743005605, -51106.68255170376, -98075.85603903008, -187500.02235174447, -187500.02235174447, -44531.201664352615, -43444.9068838247, -76915.54897016872, -46418.6053179032, -85143.02493846715, -29542.524164023896, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164747319E9, 0.0, 2025-06-21 19:16:04.747
18.0, -42095.62147803563, -38291.51103395355, -27916.971196767237, -68942.63701947177, -27325.611093713178, -27622.442260079657, -51134.286956106065, -98096.44199567342, -187500.02235174447, -187500.02235174447, -44532.58747250885, -43458.29557875342, -76911.90563582249, -46429.535320941846, -85105.16108335985, -29551.174289128103, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164756404E9, 0.0, 2025-06-21 19:16:04.756
20.0, -42070.98985564588, -38270.00865578755, -27915.607740355463, -68924.2191820406, -27315.37399475265, -27692.783199880505, -51117.1655198533, -98079.67818733194, -187500.02235174447, -187500.02235174447, -44550.781792495465, -43458.63085492025, -76925.42844121795, -46436.82198963428, -85121.45550506777, -29557.790405486874, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164764386E9, 0.0, 2025-06-21 19:16:04.764
22.0, -42059.81398341823, -38260.62092311632, -27896.787571524095, -68919.99470233855, -27321.587779711223, -27641.441242866666, -51100.40171151182, -98067.54119009271, -187500.02235174447, -187500.02235174447, -44510.32513503136, -43426.287880693424, -76901.1991502284, -46401.349771183704, -85122.81896147954, -29528.621378972697, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164772451E9, 0.0, 2025-06-21 19:16:04.772
24.0, -42089.65356226606, -38280.133996025805, -27928.035310272615, -68948.2249555856, -27331.757823438387, -27600.85047493583, -51124.34042982345, -98084.28264668974, -187500.02235174447, -187500.02235174447, -44546.35614709332, -43469.09147132534, -76916.77831611375, -46448.131972328665, -85100.71308621325, -29569.70388528155, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164779488E9, 0.0, 2025-06-21 19:16:04.779
26.0, -42072.576829502206, -38273.96491455614, -27916.591217111498, -68926.36494950831, -27342.240791587927, -27681.652031141763, -51106.99547612613, -98078.15826870898, -187500.02235174447, -187500.02235174447, -44536.43197255516, -43450.338357727334, -76926.09899355161, -46417.17480625806, -85140.02980471014, -29541.518335523408, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164788519E9, 0.0, 2025-06-21 19:16:04.788
28.0, -42085.69730349747, -38286.370132728836, -27913.797249054584, -68932.82460365588, -27312.602378440188, -27642.93880974517, -51121.18883385525, -98087.03191125774, -187500.02235174447, -187500.02235174447, -44533.90622543171, -43443.07404077936, -76905.42362993046, -46428.86476860819, -85108.37973456141, -29546.636885003674, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164795544E9, 0.0, 2025-06-21 19:16:04.795
30.0, -42072.24155333538, -38271.4838709216, -27915.183057210812, -68927.01315009751, -27346.42056780107, -27659.43439715319, -51109.96825813869, -98079.58878035413, -187500.02235174447, -187500.02235174447, -44539.42710631217, -43460.59780843232, -76917.8511998476, -46437.850169879224, -85119.0415166666, -29557.455129320042, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164803525E9, 0.0, 2025-06-21 19:16:04.803
32.0, -42057.62351246161, -38256.46349864763, -27893.32305113352, -68907.8130016104, -27331.511954249378, -27635.093347441358, -51091.03633058505, -98065.64129181401, -187500.02235174447, -187500.02235174447, -44511.01803910948, -43425.77379057095, -76898.96397578287, -46398.8016723158, -85126.35053710348, -29520.2171230575, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750526164812629E9, 0.0, 2025-06-21 19:16:04.812
