%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -42277.60938139074, -38720.61982400654, -28045.158451218424, -68632.81948957677, -27817.193009518745, -27588.55701548541, -51356.820923903106, -98236.90035783057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 193.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 128.0, 0.5, 1.750525946185887E9, 0.0, 2025-06-21 19:12:26.185
104.0, -42273.898991811155, -38718.85403619457, -28027.657035309916, -68627.07509125174, -27801.25621572211, -27545.97694229805, -51346.472066220296, -98232.07238102822, -187500.02235174447, -187500.02235174447, -44408.60234601526, -43270.049186950826, -77102.14133288161, -46381.97080874095, -85040.60924537292, -29506.359041495212, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946185929E9, 0.0, 2025-06-21 19:12:26.185
0.0, -20920.159926433556, -19177.573225208907, -13908.216525103633, -34322.154143113396, -13750.301450526887, -14192.955397719788, -25617.06609929396, -49103.698027574785, -93750.01117587223, -93750.01117587223, -22204.2899971354, -21636.667446692878, -38540.10713578548, -23197.132134095686, -42495.76240727454, -14756.82285509382, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946280563E9, 0.0, 2025-06-21 19:12:26.280
2.0, -41823.690154992364, -38342.80828747848, -27808.297015225533, -68629.93611454203, -27507.77781102393, -28389.464722807974, -51216.295506512586, -98192.93447648699, -187500.02235174447, -187500.02235174447, -44132.84887467013, -43121.54419678977, -76726.2073428878, -46268.44629865245, -84968.27900031555, -29327.27686491929, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946287537E9, 0.0, 2025-06-21 19:12:26.287
4.0, -41839.068155177614, -38358.16393591928, -27810.845114093438, -68644.30828622679, -27459.29687730037, -28363.402588773086, -51223.2916025271, -98203.35038940316, -187500.02235174447, -187500.02235174447, -44117.1132465736, -43121.141865389574, -76715.4561538048, -46257.09161246915, -84950.84463964042, -29318.872609004095, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946294553E9, 0.0, 2025-06-21 19:12:26.294
6.0, -41810.23440483027, -38330.55953151698, -27793.83543656295, -68624.16936447256, -27459.073359855814, -28367.448254519495, -51213.635648922405, -98182.13858391508, -187500.02235174447, -187500.02235174447, -44121.53889197575, -43123.68996425748, -76714.56208402659, -46263.43950789446, -84935.42193596625, -29323.432364872977, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946302584E9, 0.0, 2025-06-21 19:12:26.302
8.0, -41844.09729768006, -38359.7062062867, -27837.51074522862, -68657.89814685562, -27492.10923816076, -28406.608510805192, -51219.87178562544, -98207.7313313164, -187500.02235174447, -187500.02235174447, -44128.5126362458, -43121.58890027868, -76724.7097760093, -46246.25101640833, -84955.71731993167, -29314.201094412936, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946310621E9, 0.0, 2025-06-21 19:12:26.310
10.0, -41841.14686741196, -38353.671235283764, -27815.538980429053, -68648.5551176733, -27482.095656644782, -28359.84866140469, -51230.131236330424, -98203.43979638098, -187500.02235174447, -187500.02235174447, -44152.60781676863, -43141.25843539935, -76735.39390985893, -46287.40057795055, -84959.36065427789, -29346.700530850954, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946319654E9, 0.0, 2025-06-21 19:12:26.319
12.0, -41835.6259865315, -38353.31360737248, -27831.006387592126, -68650.27620199636, -27500.513494075956, -28349.209231043966, -51210.72992214322, -98197.91891550052, -187500.02235174447, -187500.02235174447, -44148.11511613311, -43139.29148188728, -76740.26659015019, -46276.2694092118, -84980.10307313241, -29335.301141178745, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946326612E9, 0.0, 2025-06-21 19:12:26.326
14.0, -41839.26932087771, -38363.01426446608, -27803.93842505675, -68645.15765251609, -27483.660278756655, -28401.735830513935, -51236.45678001127, -98211.97816276291, -187500.02235174447, -187500.02235174447, -44131.99950838083, -43124.65108926906, -76725.13445915395, -46258.455068880925, -84947.53658146103, -29320.928969493983, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946334697E9, 0.0, 2025-06-21 19:12:26.334
16.0, -41831.580320785084, -38351.39135734932, -27807.045317536034, -68634.42881517754, -27486.610709024753, -28385.530815783837, -51223.068085082545, -98200.64582832406, -187500.02235174447, -187500.02235174447, -44132.96063339241, -43134.30704287375, -76725.87206672097, -46269.76505157531, -84941.59101743592, -29328.260341675323, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.75052594634272E9, 0.0, 2025-06-21 19:12:26.342
18.0, -41843.47144883531, -38355.16880216227, -27822.82564912148, -68637.75922510138, -27464.035447124894, -28373.23735633342, -51223.04573333809, -98199.39413063457, -187500.02235174447, -187500.02235174447, -44129.3172990462, -43120.13603688908, -76727.48139232176, -46243.501751840326, -84958.51128798859, -29305.23804488636, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.750525946350739E9, 0.0, 2025-06-21 19:12:26.350
