%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
190.0, 23720.699396216798, 20201.640749173253, 48879.73354813261, 33139.18806781627, 48475.45754616947, 9849.184435508781, 10597.364377661273, 4018.5083768973805, 0.0, 0.0, 12017.28129592911, -20052.77813110091, 12566.888340340656, 3584.5269065531384, -17298.260903151146, -33137.44463174875, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988480808E9, 0.0, 2025-05-19 23:26:28.480
192.0, 23713.7480036912, 20185.212216998603, 48874.749109119075, 33115.1152390379, 48457.15146746057, 9830.073693999493, 10587.842534523314, 4009.254754692883, 0.0, 0.0, 12008.720577802727, -20060.377724215716, 12571.895131098645, 3583.655188519381, -17308.252132922666, -33124.97235834269, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988481475E9, 0.0, 2025-05-19 23:26:28.481
0.0, 12081.833133916038, 10202.498460113819, 24506.698489987673, 16885.066555150337, 24308.036185268902, 3374.576970884439, 4863.426669052443, 2091.9444670610987, 0.0, 0.0, 6000.862240894108, -10033.876899942983, 6274.380537793701, 1784.362111611618, -8654.371935650342, -16574.220845010383, 0.06, -0.008, 1.032, 192.0, 0.5, 112.0, 127.5, 96.0, 16.0, 32.0, 0.0, 0.0, 0.0, 1.747689988571424E9, 0.0, 2025-05-19 23:26:28.571
2.0, 24166.728456822453, 20411.121298208393, 49015.76626488761, 33785.98049711949, 48622.040286307376, 6763.4590582202745, 9747.439294748223, 4199.602210474278, 0.0, 0.0, 11470.021184685373, -20995.48530524794, 14287.726794210292, 4594.177555343814, -13812.953390235114, -32267.76060673721, 0.06, -0.008, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74768998857843E9, 0.0, 2025-05-19 23:26:28.578
4.0, 24164.44857888801, 20411.03189123057, 49020.39307598986, 33798.43041878109, 48616.89938508265, 6801.009988905191, 9718.851413589886, 4193.120204582239, 0.0, 0.0, 11480.861780746196, -20984.309433020288, 14321.209707404341, 4619.166805644847, -13797.06129992739, -32241.6090657245, 0.06, -0.008, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988585522E9, 0.0, 2025-05-19 23:26:28.585
6.0, 24167.26489868938, 20417.022158744592, 49022.807064391025, 33784.92996513009, 48609.41155069012, 6771.013947846169, 9735.861091120374, 4196.87529765073, 0.0, 0.0, 11475.542065565833, -20984.622357442662, 14300.668454249913, 4592.389415787389, -13819.480099616063, -32263.737292735255, 0.06, -0.008, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988593511E9, 0.0, 2025-05-19 23:26:28.593
8.0, 24169.29890743481, 20422.00659775813, 49029.0208493496, 33815.84242771178, 48620.36390547323, 6794.125651612956, 9738.900928366296, 4206.6430099777, 0.0, 0.0, 11490.98712098445, -20970.697220647005, 14322.081425438098, 4623.6595062803635, -13788.902913201204, -32239.351539534517, 0.056, -0.002, 1.028, 192.0, 0.5, 96.0, 127.5, 120.0, 16.0, 16.0, 0.0, 0.0, 0.0, 1.747689988601546E9, 0.0, 2025-05-19 23:26:28.601
10.0, 24168.091913234224, 20415.144612210348, 49018.13554979987, 33787.83569190928, 48612.160815258125, 6781.29575029561, 9699.718320336142, 4192.270838292938, 0.0, 0.0, 11481.37587086867, -20977.4027439836, 14319.823899248113, 4614.29412535359, -13804.169154664178, -32241.117327346485, 0.056, -0.002, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988608579E9, 0.0, 2025-05-19 23:26:28.608
12.0, 24171.77995106935, 20422.5206878806, 49013.03935206406, 33793.80360767885, 48615.13359727068, 6773.897322880903, 9749.719172682664, 4207.112396611261, 0.0, 0.0, 11477.55372256681, -20979.39204924012, 14300.579047272093, 4601.91125892535, -13806.605494809806, -32259.57986826657, 0.056, -0.002, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7476899886176E9, 0.0, 2025-05-19 23:26:28.617
14.0, 24165.610869599685, 20415.256370932624, 49018.58258468898, 33791.14375008867, 48611.51261466892, 6801.278209838654, 9719.656076390276, 4199.311637796359, 0.0, 0.0, 11469.574149796266, -20988.422154000065, 14315.197088145864, 4617.691590510797, -13800.838744740338, -32241.966693635786, 0.056, -0.002, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988627648E9, 0.0, 2025-05-19 23:26:28.627
16.0, 24176.362058682687, 20417.64800758934, 49024.39403824735, 33782.98536336248, 48619.26866999491, 6756.440610461308, 9724.148777025794, 4197.143518584195, 0.0, 0.0, 11479.051289445317, -20985.4046684986, 14301.607227517037, 4597.3067995675565, -13810.248829156022, -32263.223202612786, 0.056, -0.002, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988633666E9, 0.0, 2025-05-19 23:26:28.633
18.0, 24167.64487834512, 20414.496411621145, 49011.497081696645, 33798.318660058816, 48611.91494606912, 6793.991541146224, 9705.127442494326, 4191.175602814627, 0.0, 0.0, 11480.548856323821, -20979.25793877339, 14315.197088145864, 4605.822814205028, -13805.130279675757, -32256.450624042827, 0.06, -0.004, 1.03, 192.0, 0.5, 112.0, 127.5, 112.0, 16.0, 24.0, 0.0, 0.0, 0.0, 1.747689988641692E9, 0.0, 2025-05-19 23:26:28.641
20.0, 24156.603116584196, 20398.33610037996, 49007.63022990587, 33770.53544170087, 48617.30171648285, 6773.2044188027885, 9720.30427697948, 4177.004596829963, 0.0, 0.0, 11466.400202083612, -20994.121848836166, 14305.78700373018, 4593.439947776788, -13822.877564773271, -32261.971504923287, 0.06, -0.004, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988649714E9, 0.0, 2025-05-19 23:26:28.649
22.0, 24168.136616723135, 20414.56346685451, 49019.07432306699, 33790.003811121445, 48623.26963225241, 6778.5464857276065, 9750.79205641652, 4204.340780298803, 0.0, 0.0, 11470.043536429828, -20992.57957846875, 14289.872561678001, 4591.540049498088, -13812.30518964591, -32271.62745852798, 0.06, -0.004, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988657744E9, 0.0, 2025-05-19 23:26:28.657
24.0, 24168.49424463442, 20417.960932011716, 49015.16276778731, 33795.994078635464, 48615.178300759595, 6799.1547941154, 9727.702704394187, 4198.954009885074, 0.0, 0.0, 11476.74905976642, -20984.376488253652, 14319.801547503657, 4618.831529478018, -13798.424756339164, -32240.692644201834, 0.06, -0.004, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747689988664835E9, 0.0, 2025-05-19 23:26:28.664
26.0, 24173.679849348053, 20425.4711181487, 49018.02379107759, 33784.01354360742, 48605.76821634391, 6768.443497233809, 9737.336306254425, 4212.700332725088, 0.0, 0.0, 11476.145562666126, -20985.58348245424, 14301.54017228367, 4594.423424532822, -13818.250753671022, -32259.982199666763, 0.06, -0.004, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7476899886738E9, 0.0, 2025-05-19 23:26:28.673
