%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 9664.782543752497, 8370.527132812396, 23299.301958000895, 13937.698476040183, 14454.7613805248, -3195.8300704753483, 4909.158338208001, -311.00217235114246, 0.0, 0.0, 9688.877724275319, -3509.670914372315, 2917.8414246846946, -2331.1081327328843, -14253.461569960305, -16368.115409387996, 0.058, 0.0, 1.026, 192.0, 0.5, 104.0, 0.0, 0.0, 16.0, 8.0, 0.0, 0.0, 0.0, 1.74768726436921E9, 0.0, 2025-05-19 22:41:04.369
2.0, 19343.847852211937, 16753.54889077531, 46601.17436661415, 27883.778856251105, 28910.752106994645, -6409.340370814845, 9889.283465061602, -623.1442836695056, 0.0, 0.0, 19051.464682992064, -7056.691593729448, 5791.895781981442, -4578.129002824903, -28153.653818804483, -32977.76376936004, 0.058, 0.0, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264375215E9, 0.0, 2025-05-19 22:41:04.375
4.0, 19340.62920101037, 16741.03191388034, 46604.68359049363, 27885.879920229905, 28939.38469164189, -6358.221931245557, 9841.718952860709, -631.8614640070754, 0.0, 0.0, 19055.91268013867, -7053.741163461347, 5808.592535089557, -4538.633470372376, -28128.999844670278, -32938.53645784098, 0.058, 0.0, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264383242E9, 0.0, 2025-05-19 22:41:04.383
6.0, 19339.198689365232, 16740.495472013412, 46599.00624740199, 27878.213271881734, 28911.780287239588, -6401.7631294444955, 9834.991077779661, -624.6418505480111, 0.0, 0.0, 19049.408322502175, -7063.531227532772, 5793.594514560046, -4574.932703367795, -28159.66643806296, -32973.62869663581, 0.058, 0.0, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264391295E9, 0.0, 2025-05-19 22:41:04.391
8.0, 19340.182166121267, 16742.7529982034, 46605.93528818313, 27887.75746676415, 28924.520781579115, -6387.033329848448, 9888.143526094382, -626.2511761487933, 0.0, 0.0, 19051.57644171434, -7052.891797172046, 5797.483718095269, -4551.418668200811, -28130.81033597116, -32957.04370224997, 0.06, 0.002, 1.03, 192.0, 0.5, 112.0, 0.0, 8.0, 16.0, 24.0, 0.0, 0.0, 0.0, 1.747687264399313E9, 0.0, 2025-05-19 22:41:04.399
10.0, 19325.430014780763, 16729.677227697044, 46585.215221073064, 27869.09376014397, 28900.738525478668, -6386.832164148351, 9819.814243294508, -625.0441819482068, 0.0, 0.0, 19041.96519159856, -7065.5205327892945, 5796.656703550423, -4554.078525790993, -28149.22817340233, -32951.20989694713, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264406357E9, 0.0, 2025-05-19 22:41:04.406
12.0, 19342.26087835561, 16752.40895180809, 46607.499910295, 27889.56795806503, 28909.76863023861, -6377.3550244993, 9878.800496912063, -617.3775336000364, 0.0, 0.0, 19042.412226487664, -7056.557483262716, 5787.33602611256, -4579.984197614694, -28156.201917672388, -32981.09417928388, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74768726441542E9, 0.0, 2025-05-19 22:41:04.415
14.0, 19335.845927696937, 16744.56348950428, 46604.147148626704, 27890.95376622126, 28916.272987875105, -6343.134503738225, 9851.821941354507, -624.3289261256368, 0.0, 0.0, 19056.694991194607, -7043.481712756362, 5810.492433368258, -4535.1465982373475, -28122.964873667348, -32935.0272339615, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264423429E9, 0.0, 2025-05-19 22:41:04.423
16.0, 19326.704064214715, 16740.942506902516, 46594.80411944439, 27877.56507129253, 28888.467417772703, -6365.441544704622, 9841.875415071896, -618.6068795450783, 0.0, 0.0, 19038.992409586004, -7061.720736231892, 5789.079462180074, -4577.011415602138, -28163.466234620362, -32975.01450479204, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264430456E9, 0.0, 2025-05-19 22:41:04.430
18.0, 19338.10345388692, 16746.284573827335, 46612.26083186398, 27894.261824400644, 28938.088290463485, -6346.330803195335, 9885.57307548202, -619.7021150233883, 0.0, 0.0, 19049.274212035445, -7053.450590783428, 5795.740282027756, -4546.300118720546, -28125.937655679903, -32952.975684759105, 0.06, 0.002, 1.03, 192.0, 0.5, 112.0, 0.0, 8.0, 16.0, 24.0, 0.0, 0.0, 0.0, 1.747687264439478E9, 0.0, 2025-05-19 22:41:04.439
20.0, 19325.00533163611, 16731.130091086638, 46606.60584051679, 27889.56795806503, 28911.847342472953, -6349.124771252248, 9824.016371252104, -617.3998853444917, 0.0, 0.0, 19047.24020329001, -7052.4894657718505, 5804.166889687406, -4538.789932583562, -28132.687882505405, -32938.782327029985, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264447532E9, 0.0, 2025-05-19 22:41:04.447
22.0, 19339.891593443346, 16745.770483704866, 46620.866253479275, 27899.782705281104, 28914.7754209966, -6401.159632344203, 9887.42827027181, -607.1404346395058, 0.0, 0.0, 19052.604621959286, -7047.706192458415, 5795.136784927462, -4559.085316548982, -28136.91236220746, -32963.168080230724, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74768726445452E9, 0.0, 2025-05-19 22:41:04.454
24.0, 19328.380445048864, 16732.40414052059, 46609.8021399739, 27893.077181944514, 28924.252560645647, -6359.250111490502, 9856.605214667943, -613.4659783203576, 0.0, 0.0, 19057.16437782817, -7048.019116880789, 5807.139671699962, -4518.829824784973, -28107.631576971005, -32923.60549254483, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264462588E9, 0.0, 2025-05-19 22:41:04.462
26.0, 19323.77598569107, 16733.722893443453, 46595.899354922694, 27882.61656553943, 28903.19721736875, -6376.6397686767305, 9857.096953045959, -601.4854432923131, 0.0, 0.0, 19037.58424968532, -7061.720736231892, 5787.514840068203, -4566.819020130518, -28156.157214183477, -32965.29149595398, 0.06, 0.002, 1.03, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264471606E9, 0.0, 2025-05-19 22:41:04.471
28.0, 19337.187032364254, 16745.144634860117, 46613.378419086745, 27900.56501633704, 28931.695691549266, -6374.225780275558, 9891.876267418416, -607.162786383961, 0.0, 0.0, 19049.274212035445, -7049.851959926124, 5797.818994262099, -4541.89682506285, -28125.267103346243, -32946.65014107825, 0.064, -0.002, 1.032, 192.0, 1.0, 0.0, 127.5, 120.0, 16.0, 32.0, 0.0, 0.0, 0.0, 1.747687264479629E9, 0.0, 2025-05-19 22:41:04.479
30.0, 19326.748767703626, 16733.901707399094, 46611.09854115231, 27892.31722263303, 28923.514953078626, -6365.352137726801, 9826.296249186546, -609.5767747851343, 0.0, 0.0, 19056.829101661337, -7048.689669214448, 5809.777177545689, -4536.778275582585, -28130.787984226703, -32934.2225711611, 0.064, -0.002, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264486698E9, 0.0, 2025-05-19 22:41:04.486
32.0, 19335.287134085553, 16744.854062182196, 46616.37355284376, 27899.179208180813, 28921.838572244476, -6378.606722188798, 9897.844183187985, -596.679818234422, 0.0, 0.0, 19057.119674339257, -7046.476846513373, 5797.461366350814, -4558.28065374859, -28132.821992972138, -32961.156423229746, 0.064, -0.002, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7476872644947E9, 0.0, 2025-05-19 22:41:04.494
34.0, 19329.92271541628, 16732.31473354277, 46603.56600327087, 27891.04317319908, 28924.051394945553, -6358.668966134664, 9860.650880414352, -617.7351615113213, 0.0, 0.0, 19056.71734293906, -7047.437971524951, 5809.061921723119, -4520.685019574764, -28109.643233971983, -32924.030175689484, 0.064, -0.002, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264503666E9, 0.0, 2025-05-19 22:41:04.503
36.0, 19335.533003274562, 16742.5518325033, 46607.388151572726, 27891.37844936591, 28912.786115740077, -6364.815695859873, 9849.966746564716, -602.938306681908, 0.0, 0.0, 19046.122616067245, -7058.367974563596, 5794.600343060535, -4566.439040474777, -28154.972571727347, -32964.39742617577, 0.064, -0.002, 1.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747687264510753E9, 0.0, 2025-05-19 22:41:04.510
38.0, 19340.919773688292, 16752.498358785913, 46624.88956748123, 27909.32690016352, 28942.133956209895, -6347.649556118197, 9883.3826045254, -611.3425625971034, 0.0, 0.0, 19070.709534968082, -7035.971526619378, 5814.113415970018, -4533.0902377474595, -28114.292396818688, -32938.93878924117, 0.062, 0.002, 1.026, 192.0, 0.5, 120.0, 0.0, 8.0, 16.0, 8.0, 0.0, 0.0, 0.0, 1.747687264518799E9, 0.0, 2025-05-19 22:41:04.518
